bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
MHDW01000144.1.region001,2636;2283,GCA_001803645.1,MHDW01000144.1,0,11078,arylpolyene,TRUE,Others
MHDW01000207.1.region001,2637,GCA_001803645.1,MHDW01000207.1,0,19579,ladderane,TRUE,Others
MHDW01000208.1.region001,2638;3068,GCA_001803645.1,MHDW01000208.1,0,12190,arylpolyene,TRUE,Others
MHDY01000007.1.region001,2639;2283,GCA_001803705.1,MHDY01000007.1,0,8950,arylpolyene,TRUE,Others
MHDY01000142.1.region001,2640,GCA_001803705.1,MHDY01000142.1,9022,20152,terpene,TRUE,Terpene
MHDY01000151.1.region001,2641,GCA_001803705.1,MHDY01000151.1,0,5839,T3PKS,TRUE,PKSother
MHDZ01000011.1.region001,2642;2418,GCA_001805055.1,MHDZ01000011.1,0,9144,NRPS-like,TRUE,NRPS
MHDZ01000032.1.region001,2646;2283,GCA_001805055.1,MHDZ01000032.1,0,27423,ladderane;arylpolyene,TRUE,Others
MHDZ01000065.1.region001,2644;3068,GCA_001805055.1,MHDZ01000065.1,0,5403,arylpolyene,TRUE,Others
MHEB01000062.1.region001,2279,GCA_001803715.1,MHEB01000062.1,0,7802,hserlactone,TRUE,Others
MHEC01000045.1.region001,2646;2941,GCA_001803725.1,MHEC01000045.1,0,11579,arylpolyene,TRUE,Others
MHEC01000162.1.region001,2647;3068,GCA_001803725.1,MHEC01000162.1,0,11940,arylpolyene,TRUE,Others
MHEE01000016.1.region001,2279,GCA_001805105.1,MHEE01000016.1,54603,75233,hserlactone,FALSE,Others
MHEE01000017.1.region001,2649;2674,GCA_001805105.1,MHEE01000017.1,62802,105493,NRPS-like,FALSE,NRPS
MHEF01000009.1.region001,2650,GCA_001805125.1,MHEF01000009.1,0,19423,RRE-containing,TRUE,RiPPs
MHEF01000126.1.region001,2651,GCA_001805125.1,MHEF01000126.1,0,31252,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
MHEF01000133.1.region001,2652;2943,GCA_001805125.1,MHEF01000133.1,2826,26528,NRPS-like,TRUE,NRPS
MHEF01000147.1.region001,2653,GCA_001805125.1,MHEF01000147.1,0,19268,ranthipeptide,TRUE,RiPPs
MHEK01000035.1.region001,2654,GCA_001803795.1,MHEK01000035.1,0,10356,ladderane,TRUE,Others
MHEK01000082.1.region001,2655,GCA_001803795.1,MHEK01000082.1,21366,42209,terpene,FALSE,Terpene
MHEO01000005.1.region001,2656,GCA_001803875.1,MHEO01000005.1,0,3018,hserlactone,TRUE,Others
MHEO01000081.1.region001,2657,GCA_001803875.1,MHEO01000081.1,0,39906,NRPS-like,TRUE,NRPS
MHEQ01000015.1.region001,2286,GCA_001803925.1,MHEQ01000015.1,0,10199,arylpolyene,TRUE,Others
MHEQ01000055.1.region001,2286,GCA_001803925.1,MHEQ01000055.1,0,7449,arylpolyene,TRUE,Others
MHEQ01000124.1.region001,2286,GCA_001803925.1,MHEQ01000124.1,0,5277,arylpolyene,TRUE,Others
MHEQ01000170.1.region001,2662,GCA_001803925.1,MHEQ01000170.1,0,5469,terpene,TRUE,Terpene
MHER01000039.1.region001,2662,GCA_001805205.1,MHER01000039.1,0,7200,terpene,TRUE,Terpene
MHER01000194.1.region001,2286,GCA_001805205.1,MHER01000194.1,0,13749,arylpolyene,TRUE,Others
MHES01000023.1.region001,2664;3142,GCA_001805225.1,MHES01000023.1,8558,15692,RiPP-like,TRUE,RiPPs
MHES01000077.1.region001,2559,GCA_001805225.1,MHES01000077.1,210,11305,terpene,TRUE,Terpene
MHES01000130.1.region001,2431,GCA_001805225.1,MHES01000130.1,0,17483,terpene,TRUE,Terpene
MHES01000156.1.region001,2687,GCA_001805225.1,MHES01000156.1,0,19874,phosphonate,TRUE,Others
MHEU01000015.1.region001,3137;3273,GCA_001805245.1,MHEU01000015.1,42384,58509,terpene,TRUE,Terpene
MHEU01000016.1.region001,2559,GCA_001805245.1,MHEU01000016.1,27141,39513,terpene,TRUE,Terpene
MHEU01000037.1.region001,2687,GCA_001805245.1,MHEU01000037.1,3093,44782,phosphonate,FALSE,Others
MHEU01000050.1.region001,3277,GCA_001805245.1,MHEU01000050.1,49163,71344,terpene,FALSE,Terpene
MHEU01000059.1.region001,2664;3142,GCA_001805245.1,MHEU01000059.1,8262,15403,RiPP-like,TRUE,RiPPs
MHEU01000071.1.region001,3158;2013,GCA_001805245.1,MHEU01000071.1,4850,24715,RRE-containing,TRUE,RiPPs
MHEW01000031.1.region001,2649;2674,GCA_001803945.1,MHEW01000031.1,0,25409,NRPS-like,TRUE,NRPS
MNCT01000020.1.region001,3294,GCA_001914545.1,MNCT01000020.1,0,19107,phenazine,TRUE,Others
MNCT01000033.1.region001,2686;3273,GCA_001914545.1,MNCT01000033.1,0,12300,terpene,TRUE,Terpene
MNCT01000035.1.region001,2684,GCA_001914545.1,MNCT01000035.1,0,7360,RiPP-like,TRUE,RiPPs
MNCT01000054.1.region001,3277,GCA_001914545.1,MNCT01000054.1,668,14707,terpene,TRUE,Terpene
MNCT01000066.1.region001,2687,GCA_001914545.1,MNCT01000066.1,0,14291,phosphonate,TRUE,Others
MNCT01000068.1.region001,3292,GCA_001914545.1,MNCT01000068.1,0,10607,RiPP-like,TRUE,RiPPs
MNDM01000003.1.region001,3277,GCA_001914955.1,MNDM01000003.1,28904,51082,terpene,FALSE,Terpene
MNDM01000029.1.region001,3294,GCA_001914955.1,MNDM01000029.1,11787,31829,phenazine,TRUE,Others
MNDM01000042.1.region001,3292,GCA_001914955.1,MNDM01000042.1,17437,28262,RiPP-like,FALSE,RiPPs
MNDM01000047.1.region001,2684,GCA_001914955.1,MNDM01000047.1,50015,57326,RiPP-like,TRUE,RiPPs
MNDM01000073.1.region001,2687,GCA_001914955.1,MNDM01000073.1,0,25911,phosphonate,TRUE,Others
MNDM01000074.1.region001,2686;3273,GCA_001914955.1,MNDM01000074.1,0,13624,terpene,TRUE,Terpene
MNFF01000009.1.region001,2687,GCA_001918075.1,MNFF01000009.1,0,20051,phosphonate,TRUE,Others
MNFF01000033.1.region001,3277,GCA_001918075.1,MNFF01000033.1,14310,36488,terpene,FALSE,Terpene
MNFF01000045.1.region001,2684,GCA_001918075.1,MNFF01000045.1,0,7399,RiPP-like,TRUE,RiPPs
MNFF01000048.1.region001,2690,GCA_001918075.1,MNFF01000048.1,1164,18400,RRE-containing,TRUE,RiPPs
MNFF01000062.1.region001,3292,GCA_001918075.1,MNFF01000062.1,23050,31320,RiPP-like,TRUE,RiPPs
MNGB01000035.1.region001,2684,GCA_001918505.1,MNGB01000035.1,3278,10630,RiPP-like,TRUE,RiPPs
MNGB01000059.1.region001,3277,GCA_001918505.1,MNGB01000059.1,12212,29390,terpene,TRUE,Terpene
MNJY01000048.1.region001,3277,GCA_001920515.1,MNJY01000048.1,0,16388,terpene,TRUE,Terpene
MNVK01000065.1.region001,2911;2373,GCA_001871685.1,MNVK01000065.1,0,22948,NRPS-like,TRUE,NRPS
MNYU01000014.1.region001,2942,GCA_001873265.1,MNYU01000014.1,47078,69199,ladderane,TRUE,Others
MPMZ01000005.1.region001,3472,GCA_002238765.1,MPMZ01000005.1,11124,34550,terpene,FALSE,Terpene
MPMZ01000006.1.region001,3526,GCA_002238765.1,MPMZ01000006.1,25844,48007,terpene,FALSE,Terpene
MPMZ01000012.1.region001,2699;3471,GCA_002238765.1,MPMZ01000012.1,0,24380,T1PKS,TRUE,PKSI
MPMZ01000016.1.region001,2700;3446,GCA_002238765.1,MPMZ01000016.1,2569,50078,T1PKS,TRUE,PKSI
MPMZ01000017.1.region001,2701,GCA_002238765.1,MPMZ01000017.1,36228,48057,terpene,TRUE,Terpene
MPMZ01000020.1.region001,2702;3473,GCA_002238765.1,MPMZ01000020.1,0,22096,phosphonate,TRUE,Others
MPMZ01000027.1.region001,3419,GCA_002238765.1,MPMZ01000027.1,12011,23940,RiPP-like,FALSE,RiPPs
MPMZ01000049.1.region001,3454;3531,GCA_002238765.1,MPMZ01000049.1,0,11661,terpene,TRUE,Terpene
MSXM01000013.1.region001,2431,GCA_002083565.1,MSXM01000013.1,0,18226,terpene,TRUE,Terpene
MSXM01000016.1.region001,2706;3337,GCA_002083565.1,MSXM01000016.1,0,5650,terpene,TRUE,Terpene
MSXM01000020.1.region001,2043,GCA_002083565.1,MSXM01000020.1,14761,31749,hserlactone,TRUE,Others
MSXM01000025.1.region001,2430,GCA_002083565.1,MSXM01000025.1,13846,38344,arylpolyene,TRUE,Others
MSXM01000038.1.region001,2520;2902,GCA_002083565.1,MSXM01000038.1,0,15754,terpene,TRUE,Terpene
MSXM01000060.1.region001,2428,GCA_002083565.1,MSXM01000060.1,16408,53643,phosphonate,TRUE,Others
MSXM01000074.1.region001,3157,GCA_002083565.1,MSXM01000074.1,16256,26240,RiPP-like,TRUE,RiPPs
MSXN01000001.1.region001,2431,GCA_002083555.1,MSXN01000001.1,23712,45887,terpene,FALSE,Terpene
MSXN01000004.1.region001,3197;2488,GCA_002083555.1,MSXN01000004.1,138084,179719,phosphonate,FALSE,Others
MSXN01000005.1.region001,3372;3542;1950,GCA_002083555.1,MSXN01000005.1,236719,247565,RiPP-like,FALSE,RiPPs
MSXN01000008.1.region001,3506;2902,GCA_002083555.1,MSXN01000008.1,184535,205396,terpene,FALSE,Terpene
MSXN01000013.1.region001,2977;3337,GCA_002083555.1,MSXN01000013.1,253486,274476,terpene,FALSE,Terpene
MSXN01000014.1.region001,2447,GCA_002083555.1,MSXN01000014.1,19396,69801,RRE-containing;NRPS,FALSE,Others
MSXN01000015.1.region001,2430;3199,GCA_002083555.1,MSXN01000015.1,3939,45157,arylpolyene,FALSE,Others
MSXN01000017.1.region001,2886,GCA_002083555.1,MSXN01000017.1,34336,46196,RiPP-like,FALSE,RiPPs
MSXN01000020.1.region001,2747,GCA_002083555.1,MSXN01000020.1,47017,75821,RRE-containing,FALSE,RiPPs
MTOQ01000038.1.region001,2721,GCA_002011735.1,MTOQ01000038.1,11897,47292,ladderane,TRUE,Others
MTOQ01000066.1.region001,2722,GCA_002011735.1,MTOQ01000066.1,2465,18674,ranthipeptide,TRUE,RiPPs
MTOQ01000075.1.region001,2723,GCA_002011735.1,MTOQ01000075.1,0,39321,acyl_amino_acids;hserlactone,TRUE,Others
MTOU01000009.1.region001,2724,GCA_002011745.1,MTOU01000009.1,97863,119166,ranthipeptide,FALSE,RiPPs
MTOU01000013.1.region001,2725;2330,GCA_002011745.1,MTOU01000013.1,85184,127598,ladderane,FALSE,Others
MTOV01000015.1.region001,2726;2373,GCA_002011815.1,MTOV01000015.1,173466,216058,NRPS-like,FALSE,NRPS
MTOW01000011.1.region001,2727,GCA_002010755.1,MTOW01000011.1,3620,24920,ranthipeptide,FALSE,RiPPs
MTOW01000035.1.region001,2149,GCA_002010755.1,MTOW01000035.1,0,13904,hserlactone,TRUE,Others
MTOW01000041.1.region001,2150,GCA_002010755.1,MTOW01000041.1,9701,51972,NRPS-like,FALSE,NRPS
MTOX01000006.1.region001,2727,GCA_002011795.1,MTOX01000006.1,51065,72365,ranthipeptide,FALSE,RiPPs
MTOX01000014.1.region001,2150,GCA_002011795.1,MTOX01000014.1,121365,153854,NRPS-like,TRUE,NRPS
MTOX01000018.1.region001,2149,GCA_002011795.1,MTOX01000018.1,0,11175,hserlactone,TRUE,Others
NC_011296.1.region001,2815,GCF_000020985.1,NC_011296.1,758475,785166,betalactone,FALSE,Others
NEWP02000006.1.region001,3157,GCA_002869895.2,NEWP02000006.1,22901,34392,RiPP-like,FALSE,RiPPs
NEWP02000007.1.region001,2977;2490,GCA_002869895.2,NEWP02000007.1,0,12933,terpene,TRUE,Terpene
NEWP02000008.1.region001,2736;3542,GCA_002869895.2,NEWP02000008.1,68005,78851,RiPP-like,FALSE,RiPPs
NEWP02000009.1.region001,3158;2737,GCA_002869895.2,NEWP02000009.1,0,18217,RRE-containing,TRUE,RiPPs
NEWP02000011.1.region001,3553,GCA_002869895.2,NEWP02000011.1,13356,34226,terpene,FALSE,Terpene
NEWP02000021.1.region001,2431,GCA_002869895.2,NEWP02000021.1,128727,150902,terpene,FALSE,Terpene
NEWP02000022.1.region001,2436;3315;2242,GCA_002869895.2,NEWP02000022.1,39006,59720,hserlactone,FALSE,Others
NEWP02000033.1.region001,2482,GCA_002869895.2,NEWP02000033.1,133697,145557,RiPP-like,FALSE,RiPPs
NEWP02000036.1.region001,2742;2488,GCA_002869895.2,NEWP02000036.1,0,20389,phosphonate,TRUE,Others
NEWQ02000003.1.region001,2886,GCA_002869855.2,NEWQ02000003.1,84345,96205,RiPP-like,FALSE,RiPPs
NEWQ02000012.1.region001,2977;2490,GCA_002869855.2,NEWQ02000012.1,2830,23790,terpene,FALSE,Terpene
NEWQ02000015.1.region001,3197;2488,GCA_002869855.2,NEWQ02000015.1,276807,305074,phosphonate,TRUE,Others
NEWQ02000018.1.region001,2045;3542,GCA_002869855.2,NEWQ02000018.1,72690,83536,RiPP-like,FALSE,RiPPs
NEWQ02000021.1.region001,2747,GCA_002869855.2,NEWQ02000021.1,0,11175,RRE-containing,TRUE,RiPPs
NEWQ02000022.1.region001,3506;2902,GCA_002869855.2,NEWQ02000022.1,35686,56547,terpene,FALSE,Terpene
NEWQ02000023.1.region001,2749;2526;2242,GCA_002869855.2,NEWQ02000023.1,176362,197121,hserlactone,FALSE,Others
NEWQ02000024.1.region001,2431,GCA_002869855.2,NEWQ02000024.1,70932,93107,terpene,FALSE,Terpene
NEWQ02000043.1.region001,2447,GCA_002869855.2,NEWQ02000043.1,0,21500,NRPS;lassopeptide,TRUE,Others
NEWQ02000065.1.region001,2430;3199,GCA_002869855.2,NEWQ02000065.1,0,6681,arylpolyene,TRUE,Others
NEWR02000006.1.region001,2886,GCA_002869885.2,NEWR02000006.1,4764,16624,RiPP-like,FALSE,RiPPs
NEWR02000009.1.region001,2431,GCA_002869885.2,NEWR02000009.1,496869,519113,terpene,FALSE,Terpene
NEWR02000009.1.region002,2436;2422,GCA_002869885.2,NEWR02000009.1,542463,563141,hserlactone,FALSE,Others
NEWR02000016.1.region001,1938;3336,GCA_002869885.2,NEWR02000016.1,33500,75084,phosphonate,FALSE,Others
NEWR02000022.1.region001,2757;3542,GCA_002869885.2,NEWR02000022.1,7104,17950,RiPP-like,FALSE,RiPPs
NEWS02000003.1.region001,2621;2047,GCA_002869845.2,NEWS02000003.1,146639,195870,NRPS,FALSE,NRPS
NEWS02000004.1.region001,3373,GCA_002869845.2,NEWS02000004.1,200755,222025,terpene,FALSE,Terpene
NEWS02000004.1.region002,1990,GCA_002869845.2,NEWS02000004.1,396735,415078,terpene,FALSE,Terpene
NEWS02000004.1.region003,2427,GCA_002869845.2,NEWS02000004.1,639864,660917,terpene,FALSE,Terpene
NEWS02000004.1.region004,2046,GCA_002869845.2,NEWS02000004.1,1511985,1521361,RiPP-like,FALSE,RiPPs
NEWS02000004.1.region005,3157,GCA_002869845.2,NEWS02000004.1,1577172,1588603,RiPP-like,FALSE,RiPPs
NEWS02000007.1.region001,2422,GCA_002869845.2,NEWS02000007.1,173466,194252,hserlactone,FALSE,Others
NEWT02000004.1.region001,2765;2173,GCA_002869925.2,NEWT02000004.1,0,5994,hserlactone,TRUE,Others
NEWT02000009.1.region001,2519,GCA_002869925.2,NEWT02000009.1,1034,22081,terpene,FALSE,Terpene
NEWT02000017.1.region001,3230;3172;2447,GCA_002869925.2,NEWT02000017.1,141059,173238,lassopeptide;NRPS,TRUE,Others
NEWT02000032.1.region001,2431,GCA_002869925.2,NEWT02000032.1,52248,74498,terpene,FALSE,Terpene
NEWT02000033.1.region001,2486,GCA_002869925.2,NEWT02000033.1,66006,86876,terpene,FALSE,Terpene
NEWT02000033.1.region002,2495;2770,GCA_002869925.2,NEWT02000033.1,95107,136472,arylpolyene,FALSE,Others
NEWT02000034.1.region001,2886,GCA_002869925.2,NEWT02000034.1,79509,91369,RiPP-like,FALSE,RiPPs
NIUT01000073.1.region001,2520;3354,GCA_002254365.1,NIUT01000073.1,23242,35949,terpene,TRUE,Terpene
NIUT01000080.1.region001,2070,GCA_002254365.1,NIUT01000080.1,23833,55200,T1PKS,TRUE,PKSI
NIUT01000082.1.region001,2035,GCA_002254365.1,NIUT01000082.1,27285,38767,RiPP-like,FALSE,RiPPs
NIUT01000087.1.region001,2526,GCA_002254365.1,NIUT01000087.1,19385,40132,hserlactone,FALSE,Others
NIUT01000088.1.region001,2523,GCA_002254365.1,NIUT01000088.1,0,8318,RiPP-like,TRUE,RiPPs
NIUT01000090.1.region001,3373,GCA_002254365.1,NIUT01000090.1,12969,35153,terpene,FALSE,Terpene
NIUT01000119.1.region001,2073,GCA_002254365.1,NIUT01000119.1,2471,17090,RRE-containing,TRUE,RiPPs
NIUT01000137.1.region001,2519,GCA_002254365.1,NIUT01000137.1,0,20499,terpene,TRUE,Terpene
NIUT01000156.1.region001,3349,GCA_002254365.1,NIUT01000156.1,0,10389,RiPP-like,TRUE,RiPPs
NIUT01000186.1.region001,2428;2042,GCA_002254365.1,NIUT01000186.1,0,26597,phosphonate,TRUE,Others
NIUU01000046.1.region001,2782,GCA_002254325.1,NIUU01000046.1,0,5345,NRPS-like,TRUE,NRPS
NIUU01000082.1.region001,2557,GCA_002254325.1,NIUU01000082.1,0,7796,RiPP-like,TRUE,RiPPs
NIUU01000127.1.region001,2558,GCA_002254325.1,NIUU01000127.1,0,11398,betalactone,TRUE,Others
NIUU01000237.1.region001,2550,GCA_002254325.1,NIUU01000237.1,0,9330,terpene,TRUE,Terpene
NIUU01000243.1.region001,2554;2537,GCA_002254325.1,NIUU01000243.1,0,18638,phosphonate,TRUE,Others
NIUU01000453.1.region001,2532,GCA_002254325.1,NIUU01000453.1,0,20994,NRPS,TRUE,NRPS
NIUU01000480.1.region001,2549,GCA_002254325.1,NIUU01000480.1,4614,24932,RRE-containing,FALSE,RiPPs
NIUU01000492.1.region001,2547,GCA_002254325.1,NIUU01000492.1,0,10822,RiPP-like,TRUE,RiPPs
NIUU01000504.1.region001,2559,GCA_002254325.1,NIUU01000504.1,0,18050,terpene,TRUE,Terpene
NSIK01000010.1.region001,2482,GCA_002737345.1,NSIK01000010.1,175310,187170,RiPP-like,FALSE,RiPPs
NSIK01000016.1.region001,2483,GCA_002737345.1,NSIK01000016.1,143150,164197,terpene,FALSE,Terpene
NSIK01000019.1.region001,2431,GCA_002737345.1,NSIK01000019.1,30031,52212,terpene,FALSE,Terpene
NSIK01000022.1.region001,1938;2485,GCA_002737345.1,NSIK01000022.1,0,29699,phosphonate,TRUE,Others
NSIK01000037.1.region001,2486,GCA_002737345.1,NSIK01000037.1,2868,13424,terpene,TRUE,Terpene
NSJL01000001.1.region001,2796;3060,GCA_002634385.1,NSJL01000001.1,83583,126208,NRPS-like,FALSE,NRPS
NSJL01000003.1.region001,2797,GCA_002634385.1,NSJL01000003.1,83161,104127,nucleoside,FALSE,Others
NSJL01000003.1.region002,2798,GCA_002634385.1,NSJL01000003.1,128151,181271,hglE-KS;T1PKS,FALSE,PKSother
NSJL01000018.1.region001,2799;3006,GCA_002634385.1,NSJL01000018.1,19315,41334,terpene,FALSE,Terpene
NSJL01000039.1.region001,2800,GCA_002634385.1,NSJL01000039.1,0,31955,T3PKS,TRUE,PKSother
NZ_AP022671.1.region001,2801,GCF_011405515.1,NZ_AP022671.1,315385,363092,NRPS,FALSE,NRPS
NZ_AP022671.1.region002,2558,GCF_011405515.1,NZ_AP022671.1,494028,521940,betalactone,FALSE,Others
NZ_AP022671.1.region003,2803;2488,GCF_011405515.1,NZ_AP022671.1,571854,613489,phosphonate,FALSE,Others
NZ_AP022671.1.region004,2804;2302,GCF_011405515.1,NZ_AP022671.1,1045570,1134147,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_AP022671.1.region005,2557,GCF_011405515.1,NZ_AP022671.1,2088193,2098198,RiPP-like,FALSE,RiPPs
NZ_AP022671.1.region006,2806;2951,GCF_011405515.1,NZ_AP022671.1,2510072,2532202,redox-cofactor,FALSE,Others
NZ_AP022671.1.region007,2807;2482,GCF_011405515.1,NZ_AP022671.1,2559128,2570982,RiPP-like,FALSE,RiPPs
NZ_AP022671.1.region008,2808;2043,GCF_011405515.1,NZ_AP022671.1,2956016,3005962,arylpolyene;hserlactone,FALSE,Others
NZ_AP022671.1.region009,2431,GCF_011405515.1,NZ_AP022671.1,3183185,3203819,terpene,FALSE,Terpene
NZ_AP022671.1.region010,2977;3337,GCF_011405515.1,NZ_AP022671.1,3676688,3696680,terpene,FALSE,Terpene
NZ_AP022671.1.region011,2811,GCF_011405515.1,NZ_AP022671.1,4134745,4155204,RRE-containing,FALSE,RiPPs
NZ_AP022671.1.region012,3506;3553,GCF_011405515.1,NZ_AP022671.1,4303370,4324231,terpene,FALSE,Terpene
NZ_AXWU01000001.region001,2815,GCF_000482825.1,NZ_AXWU01000001,26247,52938,betalactone,FALSE,Others
NZ_BCNO01000001.region001,2815,GCF_001514535.1,NZ_BCNO01000001,118132,144821,betalactone,FALSE,Others
NZ_BJKS01000004.region001,2815,GCF_006538445.1,NZ_BJKS01000004,145054,171745,betalactone,FALSE,Others
NZ_CP011801.1.region001,2132,GCF_001273775.1,NZ_CP011801.1,36686,64560,RiPP-like;betalactone,FALSE,Others
NZ_CP011801.1.region002,2817;2808,GCF_001273775.1,NZ_CP011801.1,477222,497984,hserlactone,FALSE,Others
NZ_CP011801.1.region003,2818;2028,GCF_001273775.1,NZ_CP011801.1,547782,589462,phosphonate,FALSE,Others
NZ_CP011801.1.region004,2431,GCF_001273775.1,NZ_CP011801.1,676482,697823,terpene,FALSE,Terpene
NZ_CP011801.1.region005,2977;2490,GCF_001273775.1,NZ_CP011801.1,1062332,1080942,terpene,FALSE,Terpene
NZ_CP011801.1.region006,2520;3354,GCF_001273775.1,NZ_CP011801.1,1323458,1344319,terpene,FALSE,Terpene
NZ_CP011801.1.region007,2822;2447,GCF_001273775.1,NZ_CP011801.1,2260969,2310257,NRPS;lassopeptide,FALSE,Others
NZ_CP011801.1.region008,2823,GCF_001273775.1,NZ_CP011801.1,2573411,2616114,NRPS-like,FALSE,NRPS
NZ_CP011801.1.region009,2824;1950,GCF_001273775.1,NZ_CP011801.1,3921533,3930954,RiPP-like,FALSE,RiPPs
NZ_CP011801.1.region010,3157,GCF_001273775.1,NZ_CP011801.1,4031433,4042903,RiPP-like,FALSE,RiPPs
NZ_CZPZ01000004.region001,2029,GCF_001458775.1,NZ_CZPZ01000004,23023,43884,terpene,FALSE,Terpene
NZ_CZPZ01000005.region001,2427,GCF_001458775.1,NZ_CZPZ01000005,54926,75979,terpene,FALSE,Terpene
NZ_CZPZ01000012.region001,2621;2047,GCF_001458775.1,NZ_CZPZ01000012,53423,102684,NRPS,FALSE,NRPS
NZ_CZPZ01000012.region002,2422,GCF_001458775.1,NZ_CZPZ01000012,381811,402567,hserlactone,FALSE,Others
NZ_CZPZ01000013.region001,2428,GCF_001458775.1,NZ_CZPZ01000013,6199,47834,phosphonate,FALSE,Others
NZ_CZPZ01000023.region001,3157,GCF_001458775.1,NZ_CZPZ01000023,197566,209051,RiPP-like,FALSE,RiPPs
NZ_CZPZ01000032.region001,3373,GCF_001458775.1,NZ_CZPZ01000032,2034,24218,terpene,FALSE,Terpene
NZ_CZPZ01000034.region001,2833,GCF_001458775.1,NZ_CZPZ01000034,0,74020,NRPS;T1PKS;RiPP-like,TRUE,Others
NZ_CZPZ01000035.region001,2834,GCF_001458775.1,NZ_CZPZ01000035,47638,69783,redox-cofactor,FALSE,Others
NZ_CZQA01000001.region001,3373,GCF_001458735.1,NZ_CZQA01000001,221618,243802,terpene,FALSE,Terpene
NZ_CZQA01000001.region002,3372;3542,GCF_001458735.1,NZ_CZQA01000001,359665,369480,RiPP-like,FALSE,RiPPs
NZ_CZQA01000001.region003,2046;3349,GCF_001458735.1,NZ_CZQA01000001,495334,507185,RiPP-like,FALSE,RiPPs
NZ_CZQA01000001.region004,2526,GCF_001458735.1,NZ_CZQA01000001,1553023,1573770,hserlactone,FALSE,Others
NZ_CZQA01000008.region001,2428,GCF_001458735.1,NZ_CZQA01000008,79232,120867,phosphonate,FALSE,Others
NZ_CZQA01000008.region002,2527,GCF_001458735.1,NZ_CZQA01000008,660258,706669,T1PKS,FALSE,PKSI
NZ_CZQA01000009.region001,2302,GCF_001458735.1,NZ_CZQA01000009,329481,418424,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_CZQA01000010.region001,2519,GCF_001458735.1,NZ_CZQA01000010,31878,51894,terpene,FALSE,Terpene
NZ_CZQA01000010.region002,2520;1949,GCF_001458735.1,NZ_CZQA01000010,338643,359504,terpene,FALSE,Terpene
NZ_CZQA01000010.region003,2073,GCF_001458735.1,NZ_CZQA01000010,505755,518006,RRE-containing,TRUE,RiPPs
NZ_FWEX01000005.region001,2845;2552,GCF_900170025.1,NZ_FWEX01000005,94771,177407,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_FWEX01000006.region001,2532,GCF_900170025.1,NZ_FWEX01000006,176189,225552,NRPS,FALSE,NRPS
NZ_FWEX01000006.region002,2550,GCF_900170025.1,NZ_FWEX01000006,374558,394452,terpene,FALSE,Terpene
NZ_FWEX01000006.region003,2549,GCF_900170025.1,NZ_FWEX01000006,487318,507636,RRE-containing,FALSE,RiPPs
NZ_FWEX01000006.region004,2559,GCF_900170025.1,NZ_FWEX01000006,634223,654720,terpene,FALSE,Terpene
NZ_FWEX01000006.region005,2511,GCF_900170025.1,NZ_FWEX01000006,1038850,1061028,terpene,FALSE,Terpene
NZ_FWEX01000006.region006,2547,GCF_900170025.1,NZ_FWEX01000006,1819848,1831714,RiPP-like,FALSE,RiPPs
NZ_FWEX01000006.region007,2558,GCF_900170025.1,NZ_FWEX01000006,3126566,3153472,betalactone,FALSE,Others
NZ_FWEX01000006.region008,2554;2537,GCF_900170025.1,NZ_FWEX01000006,3390296,3431931,phosphonate,FALSE,Others
NZ_JMFO01000013.region001,2922,GCF_000714715.1,NZ_JMFO01000013,52158,79173,NRPS-like,TRUE,NRPS
NZ_JMFO01000023.region001,2921;2855,GCF_000714715.1,NZ_JMFO01000023,0,32379,arylpolyene,TRUE,Others
NZ_LN885086.1.region001,2430,GCF_001458695.1,NZ_LN885086.1,163247,204465,arylpolyene,FALSE,Others
NZ_LN885086.1.region002,2857;2028,GCF_001458695.1,NZ_LN885086.1,273515,315204,phosphonate,FALSE,Others
NZ_LN885086.1.region003,3157,GCF_001458695.1,NZ_LN885086.1,439919,450739,RiPP-like,FALSE,RiPPs
NZ_LN885086.1.region004,2859,GCF_001458695.1,NZ_LN885086.1,688952,731664,NRPS-like,FALSE,NRPS
NZ_LN885086.1.region005,2132,GCF_001458695.1,NZ_LN885086.1,880405,908308,betalactone,FALSE,Others
NZ_LN885086.1.region006,2861;3315;2422,GCF_001458695.1,NZ_LN885086.1,1301668,1322439,hserlactone,FALSE,Others
NZ_LN885086.1.region007,2482,GCF_001458695.1,NZ_LN885086.1,1387770,1398874,RiPP-like,FALSE,RiPPs
NZ_LN885086.1.region008,2431,GCF_001458695.1,NZ_LN885086.1,1500258,1522025,terpene,FALSE,Terpene
NZ_LN885086.1.region009,2486;2902,GCF_001458695.1,NZ_LN885086.1,1918023,1937393,terpene,FALSE,Terpene
NZ_LN885086.1.region010,2865,GCF_001458695.1,NZ_LN885086.1,1937684,1948581,RiPP-like,FALSE,RiPPs
NZ_LN885086.1.region011,2977;2490,GCF_001458695.1,NZ_LN885086.1,3121151,3142189,terpene,FALSE,Terpene
NZ_LT828648.1.region001,3157,GCF_900169565.1,NZ_LT828648.1,487192,496499,RiPP-like,FALSE,RiPPs
