genome_id,bgc_id,contig,contig_edge,start,end,product,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
GCA_016718525.1,JADKDD010000002.1.region002,JADKDD010000002,FALSE,969263,980130,RiPP-like,RiPPs,5402,3470,5475
GCA_016718525.1,JADKDD010000002.1.region003,JADKDD010000002,FALSE,1000264,1024206,betalactone,Others,5855,5855,5855
GCA_016718525.1,JADKDD010000002.1.region004,JADKDD010000002,FALSE,1596780,1618453,terpene,Terpene,3471,2815,3471
GCA_016718545.1,JADKDC010000001.1.region001,JADKDC010000001,FALSE,482521,528378,arylpolyene;resorcinol,Others,4511,2546,2546
GCA_016718545.1,JADKDC010000003.1.region001,JADKDC010000003,FALSE,455384,516292,NRPS;T1PKS,PKS-NRP_Hybrids,2549,2549,2549
GCA_016718545.1,JADKDC010000005.1.region001,JADKDC010000005,FALSE,83410,104253,terpene,Terpene,2547,2547,2547
GCA_016718545.1,JADKDC010000010.1.region001,JADKDC010000010,FALSE,1652,48031,arylpolyene,Others,3166,3166,2548
GCA_016718555.1,JADKDB010000003.1.region001,JADKDB010000003,TRUE,0,15374,RRE-containing,RiPPs,5393,5393,4287
GCA_016718555.1,JADKDB010000004.1.region001,JADKDB010000004,FALSE,335690,346647,RiPP-like,RiPPs,2039,2039,2039
GCA_016718555.1,JADKDB010000006.1.region001,JADKDB010000006,FALSE,229936,251713,terpene,Terpene,2038,2038,2038
GCA_016718555.1,JADKDB010000010.1.region001,JADKDB010000010,TRUE,112473,125991,RRE-containing,RiPPs,5396,5798,5396
GCA_016718565.1,JADKCZ010000001.1.region001,JADKCZ010000001,FALSE,113390,132859,RRE-containing,RiPPs,5380,6141,6141
GCA_016718565.1,JADKCZ010000001.1.region002,JADKCZ010000001,FALSE,451412,472126,RRE-containing,RiPPs,6140,6140,6140
GCA_016718565.1,JADKCZ010000001.1.region003,JADKCZ010000001,FALSE,1368279,1409356,T3PKS,PKSother,6139,6139,6139
GCA_016718565.1,JADKCZ010000003.1.region001,JADKCZ010000003,TRUE,0,26615,ranthipeptide,RiPPs,6142,5383,6142
GCA_016718565.1,JADKCZ010000003.1.region002,JADKCZ010000003,FALSE,460412,482709,thioamitides,Others,5384,5384,5384
GCA_016718565.1,JADKCZ010000005.1.region001,JADKCZ010000005,FALSE,222632,233511,RiPP-like,RiPPs,5385,5385,5385
GCA_016718565.1,JADKCZ010000005.1.region002,JADKCZ010000005,FALSE,602065,643313,T3PKS,PKSother,6138,6138,6138
GCA_016718565.1,JADKCZ010000008.1.region001,JADKCZ010000008,FALSE,1330,27132,betalactone,Others,5388,5388,5388
GCA_016718565.1,JADKCZ010000009.1.region001,JADKCZ010000009,TRUE,1565,18738,betalactone,Others,5388,5388,5388
GCA_016718565.1,JADKCZ010000018.1.region001,JADKCZ010000018,FALSE,285527,296397,RiPP-like,RiPPs,5389,5389,5389
GCA_016718605.1,JADKCY010000002.1.region001,JADKCY010000002,FALSE,1156456,1197632,T3PKS,PKSother,5377,5377,5377
GCA_016718605.1,JADKCY010000002.1.region002,JADKCY010000002,FALSE,1811867,1866414,NRPS;T1PKS,PKS-NRP_Hybrids,5378,5378,5378
GCA_016718605.1,JADKCY010000011.1.region001,JADKCY010000011,FALSE,117307,128153,RiPP-like,RiPPs,5379,5379,5379
GCA_016718615.1,JADKDA010000001.1.region001,JADKDA010000001,FALSE,403442,424285,terpene,Terpene,2255,2255,2255
GCA_016718615.1,JADKDA010000003.1.region001,JADKDA010000003,FALSE,438984,506378,arylpolyene;resorcinol,Others,5658,2256,3015
GCA_016718615.1,JADKDA010000004.1.region001,JADKDA010000004,FALSE,47449,97991,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2257,2257,2257
GCA_016718635.1,JADKCW010000006.1.region001,JADKCW010000006,FALSE,324841,365894,T3PKS,PKSother,2859,2859,5369
GCA_016718635.1,JADKCW010000021.1.region001,JADKCW010000021,FALSE,153844,165086,butyrolactone,Others,2375,2375,2375
GCA_016718635.1,JADKCW010000021.1.region002,JADKCW010000021,FALSE,541363,561609,RRE-containing,RiPPs,5371,5371,5371
GCA_016718635.1,JADKCW010000035.1.region001,JADKCW010000035,FALSE,327642,370408,NRPS-like,NRPS,2860,2860,2860
GCA_016718655.1,JADKCV010000001.1.region001,JADKCV010000001,FALSE,146652,167495,terpene,Terpene,5213,2044,2044
GCA_016718655.1,JADKCV010000041.1.region001,JADKCV010000041,TRUE,0,36004,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5367,5367,2684
GCA_016718655.1,JADKCV010000048.1.region001,JADKCV010000048,TRUE,6552,29725,NRPS-like,NRPS,5368,5368,5368
GCA_016718685.1,JADKCX010000003.1.region001,JADKCX010000003,FALSE,87026,130326,NRPS-like,NRPS,5373,5373,5373
GCA_016718685.1,JADKCX010000009.1.region001,JADKCX010000009,FALSE,59009,79846,terpene,Terpene,5374,5374,5374
GCA_016718685.1,JADKCX010000017.1.region001,JADKCX010000017,FALSE,34818,75907,T3PKS,PKSother,5375,5375,5375
GCA_016718685.1,JADKCX010000067.1.region001,JADKCX010000067,TRUE,0,18013,arylpolyene,Others,5376,5376,5376
GCA_016718695.1,JADKCT010000014.1.region001,JADKCT010000014,FALSE,452967,473813,terpene,Terpene,3261,3261,3261
GCA_016718725.1,JADKCU010000003.1.region001,JADKCU010000003,FALSE,226036,246306,RRE-containing,RiPPs,2772,2772,2772
GCA_016718725.1,JADKCU010000040.1.region001,JADKCU010000040,FALSE,24541,45378,terpene,Terpene,5724,5724,5724
GCA_016718745.1,JADKCR010000001.1.region001,JADKCR010000001,FALSE,756755,777592,terpene,Terpene,5491,2165,2165
GCA_016718745.1,JADKCR010000006.1.region001,JADKCR010000006,FALSE,50622,91675,T3PKS,PKSother,5977,5977,5977
GCA_016718745.1,JADKCR010000022.1.region001,JADKCR010000022,FALSE,8360,71154,arylpolyene;resorcinol,Others,5976,2163,5976
GCA_016718755.1,JADKCS010000005.1.region001,JADKCS010000005,FALSE,195255,236386,arylpolyene,Others,3099,3099,3099
GCA_016718755.1,JADKCS010000009.1.region001,JADKCS010000009,FALSE,53319,94525,arylpolyene,Others,2620,2620,2620
GCA_016718755.1,JADKCS010000014.1.region001,JADKCS010000014,TRUE,44529,73159,arylpolyene,Others,5360,5360,5037
GCA_016718755.1,JADKCS010000032.1.region001,JADKCS010000032,TRUE,365474,403929,T3PKS,PKSother,3101,3101,3101
GCA_016718755.1,JADKCS010000038.1.region001,JADKCS010000038,TRUE,0,37607,arylpolyene;resorcinol,Others,3102,3102,3102
GCA_016718775.1,JADKCQ010000001.1.region001,JADKCQ010000001,FALSE,372841,383693,RiPP-like,RiPPs,5350,5350,5350
GCA_016718775.1,JADKCQ010000009.1.region001,JADKCQ010000009,FALSE,6016,16868,RiPP-like,RiPPs,5350,5350,5350
GCA_016718775.1,JADKCQ010000014.1.region001,JADKCQ010000014,FALSE,77394,119846,LAP,RiPPs,4438,4438,4438
GCA_016718775.1,JADKCQ010000015.1.region001,JADKCQ010000015,TRUE,9434,50117,arylpolyene,Others,5352,5352,5352
GCA_016718775.1,JADKCQ010000028.1.region001,JADKCQ010000028,FALSE,174617,196268,terpene,Terpene,2815,2815,5984
GCA_016718775.1,JADKCQ010000031.1.region001,JADKCQ010000031,FALSE,203065,244256,arylpolyene,Others,5354,5918,5354
GCA_016718805.1,JADKCP010000001.1.region001,JADKCP010000001,FALSE,893701,936822,arylpolyene,Others,5906,5906,5593
GCA_016718805.1,JADKCP010000001.1.region002,JADKCP010000001,FALSE,1186895,1228104,arylpolyene,Others,5347,5347,5592
GCA_016718805.1,JADKCP010000004.1.region001,JADKCP010000004,FALSE,378031,398868,terpene,Terpene,5348,5348,5348
GCA_016718825.1,JADKCL010000001.1.region001,JADKCL010000001,FALSE,183377,194505,RiPP-like,RiPPs,5781,5781,5781
GCA_016718825.1,JADKCL010000003.1.region001,JADKCL010000003,FALSE,218233,239076,terpene,Terpene,5782,5782,5782
GCA_016718825.1,JADKCL010000006.1.region001,JADKCL010000006,FALSE,268644,290069,indole,Others,5336,5336,5336
GCA_016718845.1,JADKCK010000009.1.region001,JADKCK010000009,FALSE,53951,74827,terpene,Terpene,5332,5332,5332
GCA_016718845.1,JADKCK010000048.1.region001,JADKCK010000048,FALSE,2641,23478,terpene,Terpene,5333,5333,5333
GCA_016718855.1,JADKCO010000010.1.region001,JADKCO010000010,FALSE,797,61463,acyl_amino_acids,Others,5342,5342,5342
GCA_016718855.1,JADKCO010000021.1.region001,JADKCO010000021,FALSE,390862,401720,RiPP-like,RiPPs,5343,5343,4342
GCA_016718855.1,JADKCO010000026.1.region001,JADKCO010000026,FALSE,91846,113661,terpene,Terpene,4343,4343,5984
GCA_016718855.1,JADKCO010000030.1.region001,JADKCO010000030,FALSE,23375,84683,acyl_amino_acids,Others,5345,5982,5982
GCA_016718875.1,JADKBL010000001.1.region001,JADKBL010000001,FALSE,129371,155148,terpene,Terpene,5234,5234,5234
GCA_016718875.1,JADKBL010000058.1.region001,JADKBL010000058,FALSE,136086,159754,RiPP-like;RRE-containing,RiPPs,2906,2906,2906
GCA_016718895.1,JADKCN010000001.1.region001,JADKCN010000001,FALSE,402948,423785,terpene,Terpene,3903,3903,3903
GCA_016718895.1,JADKCN010000022.1.region001,JADKCN010000022,FALSE,186581,207739,terpene,Terpene,3230,3230,3230
GCA_016718925.1,JADKBF010000004.1.region001,JADKBF010000004,TRUE,0,39604,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5212,2043,2043
GCA_016718925.1,JADKBF010000017.1.region001,JADKBF010000017,FALSE,34711,55554,terpene,Terpene,5213,2044,2044
GCA_016718945.1,JADKBG010000005.1.region001,JADKBG010000005,FALSE,528526,539381,RiPP-like,RiPPs,5214,5214,5214
GCA_016718945.1,JADKBG010000020.1.region001,JADKBG010000020,FALSE,367944,378343,ectoine,Others,5215,5215,5215
GCA_016718955.1,JADKBI010000037.1.region001,JADKBI010000037,FALSE,8582,114872,acyl_amino_acids;terpene,Others,5945,5945,5945
GCA_016718975.1,JADKBA010000014.1.region001,JADKBA010000014,FALSE,966986,988779,terpene,Terpene,2582,2582,2582
GCA_016718975.1,JADKBA010000015.1.region001,JADKBA010000015,FALSE,48385,113246,NRPS;NRPS-like;T1PKS;T3PKS,PKS-NRP_Hybrids,2936,2936,2581
GCA_016718975.1,JADKBA010000016.1.region001,JADKBA010000016,FALSE,236035,256881,terpene,Terpene,3033,3033,3033
GCA_016719005.1,JADKBE010000007.1.region001,JADKBE010000007,FALSE,119320,160475,T3PKS,PKSother,5210,5210,5210
GCA_016719005.1,JADKBE010000013.1.region001,JADKBE010000013,FALSE,70689,91523,terpene,Terpene,5211,5211,5211
GCA_016719015.1,JADKAZ010000002.1.region001,JADKAZ010000002,FALSE,268788,309841,T3PKS,PKSother,3487,3487,3487
GCA_016719015.1,JADKAZ010000005.1.region001,JADKAZ010000005,FALSE,193904,217019,terpene,Terpene,5589,6143,6143
GCA_016719045.1,JADKAX010000006.1.region001,JADKAX010000006,FALSE,144602,195516,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4317,4497,4497
GCA_016719045.1,JADKAX010000017.1.region001,JADKAX010000017,FALSE,410336,431170,terpene,Terpene,4316,4316,4316
GCA_016719055.1,JADKAW010000001.1.region001,JADKAW010000001,FALSE,72751,93951,RRE-containing,RiPPs,5182,5182,5182
GCA_016719055.1,JADKAW010000002.1.region001,JADKAW010000002,FALSE,125949,147968,indole,Others,5183,5183,5183
GCA_016719055.1,JADKAW010000014.1.region001,JADKAW010000014,TRUE,0,10393,RiPP-like,RiPPs,5184,5184,5184
GCA_016719055.1,JADKAW010000016.1.region001,JADKAW010000016,TRUE,85079,99299,RRE-containing,RiPPs,5185,5185,5185
GCA_016719055.1,JADKAW010000031.1.region001,JADKAW010000031,TRUE,0,30954,acyl_amino_acids;NRPS,Others,5186,5186,5186
GCA_016719055.1,JADKAW010000038.1.region001,JADKAW010000038,FALSE,143484,154291,RiPP-like,RiPPs,5187,5187,5187
GCA_016719055.1,JADKAW010000040.1.region001,JADKAW010000040,FALSE,89557,111335,terpene,Terpene,5188,5188,2038
GCA_016719085.1,JADKAY010000002.1.region001,JADKAY010000002,FALSE,53311,94688,arylpolyene,Others,4476,4476,4476
GCA_016719085.1,JADKAY010000002.1.region002,JADKAY010000002,FALSE,130320,171466,resorcinol,Others,2232,2232,2232
GCA_016719085.1,JADKAY010000002.1.region003,JADKAY010000002,FALSE,396355,437561,arylpolyene,Others,4479,4479,4479
GCA_016719085.1,JADKAY010000003.1.region001,JADKAY010000003,FALSE,413387,454275,T3PKS;terpene,Others,5310,5310,5310
GCA_016719085.1,JADKAY010000004.1.region001,JADKAY010000004,FALSE,164201,204840,arylpolyene,Others,4477,4477,2235
GCA_016719085.1,JADKAY010000024.1.region001,JADKAY010000024,TRUE,9661,37876,arylpolyene,Others,2233,2233,2233
GCA_016719105.1,JADKAQ010000002.1.region001,JADKAQ010000002,FALSE,577344,606574,lassopeptide;RRE-containing,RiPPs,3606,3606,3606
GCA_016719105.1,JADKAQ010000002.1.region002,JADKAQ010000002,FALSE,637484,658933,ranthipeptide,RiPPs,5046,5046,5046
GCA_016719105.1,JADKAQ010000004.1.region001,JADKAQ010000004,FALSE,318959,339928,terpene,Terpene,5047,5047,5047
GCA_016719105.1,JADKAQ010000008.1.region001,JADKAQ010000008,FALSE,70393,90936,linaridin,RiPPs,5048,5048,5048
GCA_016719105.1,JADKAQ010000013.1.region001,JADKAQ010000013,FALSE,134310,155237,terpene,Terpene,2268,2268,2268
GCA_016719125.1,JADKAU010000003.1.region001,JADKAU010000003,FALSE,325906,384921,NRPS-like;terpene,Others,5178,5178,5178
GCA_016719125.1,JADKAU010000005.1.region001,JADKAU010000005,FALSE,265788,310225,NRPS-like,NRPS,5179,5179,5179
GCA_016719135.1,JADKAV010000005.1.region001,JADKAV010000005,FALSE,84149,105041,terpene,Terpene,5180,5180,5180
GCA_016719135.1,JADKAV010000009.1.region001,JADKAV010000009,FALSE,91552,112686,terpene,Terpene,5181,5181,5181
GCA_016719165.1,JADKAJ010000002.1.region001,JADKAJ010000002,FALSE,428808,449051,RRE-containing,RiPPs,5140,5140,5140
GCA_016719165.1,JADKAJ010000003.1.region001,JADKAJ010000003,FALSE,23484,46580,terpene,Terpene,6143,6143,6143
GCA_016719185.1,JADKAT010000001.1.region001,JADKAT010000001,FALSE,85180,96062,RiPP-like,RiPPs,5175,5175,2942
GCA_016719185.1,JADKAT010000001.1.region002,JADKAT010000001,FALSE,682457,702730,RRE-containing,RiPPs,5804,5804,5804
GCA_016719185.1,JADKAT010000006.1.region001,JADKAT010000006,FALSE,140482,164652,terpene,Terpene,5177,5177,5177
GCA_016719205.1,JADKAG010000002.1.region001,JADKAG010000002,FALSE,42103,92891,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5126,3726,3726
GCA_016719205.1,JADKAG010000003.1.region001,JADKAG010000003,FALSE,11337,32171,terpene,Terpene,4316,4316,4316
GCA_016719205.1,JADKAG010000013.1.region001,JADKAG010000013,FALSE,136750,161226,lanthipeptide-class-i,RiPPs,5872,5872,4935
GCA_016719205.1,JADKAG010000041.1.region001,JADKAG010000041,FALSE,11867,33016,terpene,Terpene,3725,5875,5875
GCA_016719225.1,JADKAN010000001.1.region001,JADKAN010000001,FALSE,1015918,1066417,NRPS;T1PKS,PKS-NRP_Hybrids,4553,2684,2684
GCA_016719225.1,JADKAN010000002.1.region001,JADKAN010000002,FALSE,501072,551372,T3PKS;terpene,Others,5158,5158,5158
GCA_016719225.1,JADKAN010000003.1.region001,JADKAN010000003,FALSE,4216,32769,betalactone,Others,5159,5159,4552
GCA_016719225.1,JADKAN010000004.1.region001,JADKAN010000004,FALSE,469386,511897,NRPS-like,NRPS,5160,5160,5160
GCA_016719245.1,JADKAK010000003.1.region001,JADKAK010000003,FALSE,157915,179866,terpene,Terpene,5471,5471,5471
GCA_016719245.1,JADKAK010000007.1.region001,JADKAK010000007,FALSE,118177,159371,arylpolyene,Others,5143,5143,5469
GCA_016719245.1,JADKAK010000031.1.region001,JADKAK010000031,FALSE,12698,23541,RiPP-like,RiPPs,5144,5144,5144
GCA_016719245.1,JADKAK010000033.1.region001,JADKAK010000033,TRUE,0,20970,NRPS,NRPS,5145,5145,5145
GCA_016719255.1,JADKAI010000001.1.region001,JADKAI010000001,FALSE,147278,197750,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4467,4467,4467
GCA_016719255.1,JADKAI010000013.1.region001,JADKAI010000013,FALSE,90737,111580,terpene,Terpene,5807,5305,5305
GCA_016719285.1,JADJZM010000003.1.region001,JADJZM010000003,FALSE,68310,107670,arylpolyene,Others,5360,5360,5037
GCA_016719285.1,JADJZM010000003.1.region002,JADJZM010000003,FALSE,382938,431605,arylpolyene;resorcinol,Others,3102,3102,3102
GCA_016719285.1,JADJZM010000010.1.region001,JADJZM010000010,FALSE,42763,83894,arylpolyene,Others,3099,3099,3099
GCA_016719285.1,JADJZM010000014.1.region001,JADJZM010000014,FALSE,75604,116672,T3PKS,PKSother,3101,3101,3101
GCA_016719285.1,JADJZM010000014.1.region002,JADJZM010000014,FALSE,438760,479966,arylpolyene,Others,2620,2620,2620
GCA_016719295.1,JADKAF010000001.1.region001,JADKAF010000001,FALSE,2549799,2572100,terpene,Terpene,5119,5119,5119
GCA_016719295.1,JADKAF010000001.1.region002,JADKAF010000001,FALSE,2854230,2895292,T3PKS,PKSother,5120,5120,5120
GCA_016719295.1,JADKAF010000001.1.region003,JADKAF010000001,FALSE,3074046,3084919,RiPP-like,RiPPs,5121,5121,5121
GCA_016719295.1,JADKAF010000001.1.region004,JADKAF010000001,FALSE,3688464,3732964,NRPS,NRPS,5122,5122,5122
GCA_016719295.1,JADKAF010000001.1.region005,JADKAF010000001,FALSE,3767286,3787841,terpene,Terpene,5123,5123,5123
GCA_016719295.1,JADKAF010000001.1.region006,JADKAF010000001,FALSE,4728859,4791609,NRPS-like;T1PKS,PKS-NRP_Hybrids,5124,5124,5124
GCA_016719295.1,JADKAF010000001.1.region007,JADKAF010000001,FALSE,5667379,5688339,terpene,Terpene,5125,5125,5125
GCA_016719325.1,JADJZK010000003.1.region001,JADJZK010000003,FALSE,693614,734808,arylpolyene,Others,2334,2334,2174
GCA_016719325.1,JADJZK010000003.1.region002,JADJZK010000003,FALSE,1964022,1977646,RiPP-like,RiPPs,2175,2175,2175
GCA_016719325.1,JADJZK010000003.1.region003,JADJZK010000003,FALSE,2189425,2220789,betalactone,Others,2330,2330,2330
GCA_016719325.1,JADJZK010000003.1.region004,JADJZK010000003,FALSE,2306913,2367504,acyl_amino_acids,Others,2331,2331,2331
GCA_016719325.1,JADJZK010000004.1.region001,JADJZK010000004,FALSE,208339,229991,terpene,Terpene,2815,2815,5033
GCA_016719325.1,JADJZK010000004.1.region002,JADJZK010000004,FALSE,941497,1002796,acyl_amino_acids;hserlactone,Others,2335,2335,2335
GCA_016719345.1,JADJZH010000001.1.region001,JADJZH010000001,FALSE,76553,102927,lanthipeptide-class-i,RiPPs,5018,5018,5018
GCA_016719345.1,JADJZH010000001.1.region002,JADJZH010000001,FALSE,178166,198418,RRE-containing,RiPPs,6111,6111,6111
GCA_016719345.1,JADJZH010000025.1.region001,JADJZH010000025,FALSE,85990,106830,terpene,Terpene,5020,5020,5020
GCA_016719345.1,JADJZH010000027.1.region001,JADJZH010000027,FALSE,98838,120407,blactam,Others,5021,5021,5021
GCA_016719345.1,JADJZH010000028.1.region001,JADJZH010000028,FALSE,22573,85610,T1PKS,PKSI,5022,5022,5022
GCA_016719345.1,JADJZH010000040.1.region001,JADJZH010000040,FALSE,31804,94554,arylpolyene,Others,5023,5023,5562
GCA_016719365.1,JADJZG010000001.1.region001,JADJZG010000001,FALSE,117027,158248,arylpolyene,Others,2152,2152,2152
GCA_016719365.1,JADJZG010000008.1.region001,JADJZG010000008,TRUE,0,53218,arylpolyene;resorcinol,Others,2155,2155,6053
GCA_016719365.1,JADJZG010000008.1.region002,JADJZG010000008,FALSE,168873,189134,RRE-containing,RiPPs,2154,2154,2748
GCA_016719365.1,JADJZG010000022.1.region001,JADJZG010000022,FALSE,566148,608194,NRPS-like,NRPS,5015,2151,2151
GCA_016719365.1,JADJZG010000025.1.region001,JADJZG010000025,FALSE,11332,32169,terpene,Terpene,5016,5016,5016
GCA_016719365.1,JADJZG010000027.1.region001,JADJZG010000027,FALSE,55501,97961,NRPS-like,NRPS,2153,2153,2153
GCA_016719385.1,JADJZA010000001.1.region001,JADJZA010000001,FALSE,399694,421297,ranthipeptide,RiPPs,4990,4990,4990
GCA_016719385.1,JADJZA010000007.1.region001,JADJZA010000007,FALSE,14167,24959,RiPP-like,RiPPs,4991,4991,4991
GCA_016719385.1,JADJZA010000007.1.region002,JADJZA010000007,FALSE,488787,536617,T1PKS,PKSI,5501,5501,5501
GCA_016719385.1,JADJZA010000007.1.region003,JADJZA010000007,FALSE,859875,900832,other,Others,2775,2775,2775
GCA_016719385.1,JADJZA010000008.1.region001,JADJZA010000008,FALSE,116503,126893,ectoine,Others,2047,2047,2047
GCA_016719395.1,JADJZF010000001.1.region001,JADJZF010000001,FALSE,381462,410942,betalactone,Others,5466,5466,5466
GCA_016719395.1,JADJZF010000003.1.region001,JADJZF010000003,FALSE,212131,254585,NRPS-like,NRPS,5467,5467,5467
GCA_016719405.1,JADJZE010000001.1.region001,JADJZE010000001,FALSE,845680,856565,RiPP-like,RiPPs,2800,2800,2800
GCA_016719405.1,JADJZE010000001.1.region002,JADJZE010000001,FALSE,892189,913990,terpene,Terpene,2801,2801,2801
GCA_016719405.1,JADJZE010000005.1.region001,JADJZE010000005,FALSE,42702,53554,RiPP-like,RiPPs,5008,5008,5008
GCA_016719405.1,JADJZE010000021.1.region001,JADJZE010000021,FALSE,240533,251481,RiPP-like,RiPPs,5495,5495,5495
GCA_016719445.1,JADJZD010000040.1.region001,JADJZD010000040,FALSE,132099,143017,RiPP-like,RiPPs,5005,5005,2809
GCA_016719465.1,JADJYY010000008.1.region001,JADJYY010000008,FALSE,939,11800,RiPP-like,RiPPs,4965,4965,4342
GCA_016719465.1,JADJYY010000015.1.region001,JADJYY010000015,TRUE,0,39109,acyl_amino_acids,Others,4966,4966,4966
GCA_016719465.1,JADJYY010000022.1.region001,JADJYY010000022,TRUE,0,8511,RiPP-like,RiPPs,4967,4967,4967
GCA_016719465.1,JADJYY010000041.1.region001,JADJYY010000041,FALSE,44410,66170,terpene,Terpene,4968,2815,4606
GCA_016719475.1,JADJZC010000001.1.region001,JADJZC010000001,FALSE,386580,408989,terpene,Terpene,3069,3069,3069
GCA_016719475.1,JADJZC010000003.1.region001,JADJZC010000003,TRUE,260382,295802,arylpolyene,Others,3071,3071,3071
GCA_016719475.1,JADJZC010000004.1.region001,JADJZC010000004,FALSE,140057,150942,RiPP-like,RiPPs,3070,3070,3070
GCA_016719475.1,JADJZC010000006.1.region001,JADJZC010000006,TRUE,0,21267,arylpolyene,Others,5003,5003,5003
GCA_016719475.1,JADJZC010000017.1.region001,JADJZC010000017,TRUE,0,33553,arylpolyene;resorcinol,Others,2811,2811,2811
GCA_016719485.1,JADJZB010000002.1.region001,JADJZB010000002,FALSE,149004,197641,hglE-KS,PKSother,4995,4995,4995
GCA_016719485.1,JADJZB010000021.1.region001,JADJZB010000021,FALSE,468179,479088,RiPP-like,RiPPs,2138,2138,2138
GCA_016719485.1,JADJZB010000022.1.region001,JADJZB010000022,FALSE,124197,170503,hglE-KS,PKSother,4997,4997,4997
GCA_016719485.1,JADJZB010000025.1.region001,JADJZB010000025,FALSE,22710,43604,terpene,Terpene,2142,2142,2142
GCA_016719485.1,JADJZB010000025.1.region002,JADJZB010000025,FALSE,101366,113439,RiPP-like,RiPPs,2140,4999,4999
GCA_016719515.1,JADJYZ010000001.1.region001,JADJYZ010000001,FALSE,209663,254334,NRPS-like,NRPS,5582,5582,5582
GCA_016719515.1,JADJYZ010000001.1.region002,JADJYZ010000001,FALSE,480485,491346,RiPP-like,RiPPs,3142,3142,3142
GCA_016719515.1,JADJYZ010000004.1.region001,JADJYZ010000004,TRUE,0,18578,NRPS-like;T1PKS,PKS-NRP_Hybrids,4971,4971,4971
GCA_016719515.1,JADJYZ010000006.1.region001,JADJYZ010000006,FALSE,216676,257768,T3PKS,PKSother,5574,5574,5574
GCA_016719515.1,JADJYZ010000007.1.region001,JADJYZ010000007,FALSE,209644,232116,terpene,Terpene,4973,4973,4973
GCA_016719515.1,JADJYZ010000010.1.region001,JADJYZ010000010,FALSE,200256,247125,arylpolyene,Others,4974,4974,4974
GCA_016719515.1,JADJYZ010000019.1.region001,JADJYZ010000019,FALSE,144376,195246,hglE-KS;T1PKS,PKSother,4975,4975,4975
GCA_016719515.1,JADJYZ010000033.1.region001,JADJYZ010000033,FALSE,84071,94887,RiPP-like,RiPPs,3132,5576,5576
GCA_016719515.1,JADJYZ010000034.1.region001,JADJYZ010000034,FALSE,27673,48952,microviridin,RiPPs,5581,5581,5581
GCA_016719515.1,JADJYZ010000037.1.region001,JADJYZ010000037,TRUE,72795,98629,T1PKS,PKSI,4978,4978,4978
GCA_016719515.1,JADJYZ010000038.1.region001,JADJYZ010000038,TRUE,0,39185,T1PKS,PKSI,3131,3131,3131
GCA_016719515.1,JADJYZ010000051.1.region001,JADJYZ010000051,FALSE,9283,54779,NRPS,NRPS,5573,5573,5573
GCA_016719515.1,JADJYZ010000055.1.region001,JADJYZ010000055,FALSE,1553,13311,RiPP-like,RiPPs,3135,3135,3135
GCA_016719515.1,JADJYZ010000071.1.region001,JADJYZ010000071,TRUE,0,25042,arylpolyene,Others,4982,4982,4982
GCA_016719515.1,JADJYZ010000096.1.region001,JADJYZ010000096,FALSE,25256,36222,RiPP-like,RiPPs,4983,4983,4983
GCA_016719515.1,JADJYZ010000105.1.region001,JADJYZ010000105,TRUE,44481,80893,hglE-KS,PKSother,4984,5571,5571
GCA_016719515.1,JADJYZ010000108.1.region001,JADJYZ010000108,FALSE,60657,71509,RiPP-like,RiPPs,3127,3127,3127
GCA_016719515.1,JADJYZ010000118.1.region001,JADJYZ010000118,FALSE,22589,80064,NRPS-like;T1PKS,PKS-NRP_Hybrids,4986,4986,4986
GCA_016719515.1,JADJYZ010000119.1.region001,JADJYZ010000119,FALSE,201536,242595,T3PKS,PKSother,3143,3143,3143
GCA_016719515.1,JADJYZ010000120.1.region001,JADJYZ010000120,FALSE,50753,101583,transAT-PKS-like,PKSother,4988,4988,4988
GCA_016719515.1,JADJYZ010000128.1.region001,JADJYZ010000128,FALSE,328244,373533,NRPS-like;T1PKS,PKS-NRP_Hybrids,3140,3140,3140
GCA_016719535.1,JADJYX010000001.1.region001,JADJYX010000001,TRUE,0,31820,betalactone,Others,4961,4961,4961
GCA_016719535.1,JADJYX010000001.1.region002,JADJYX010000001,FALSE,741840,762884,terpene,Terpene,4962,4962,4962
GCA_016719535.1,JADJYX010000020.1.region001,JADJYX010000020,FALSE,210994,232730,terpene,Terpene,3223,3953,6120
GCA_016719535.1,JADJYX010000041.1.region001,JADJYX010000041,FALSE,422896,470281,arylpolyene,Others,4964,4964,4964
GCA_016719565.1,JADJYU010000001.1.region001,JADJYU010000001,FALSE,439658,460504,terpene,Terpene,4728,4728,4728
GCA_016719565.1,JADJYU010000003.1.region001,JADJYU010000003,FALSE,51828,108266,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4952,4952,4952
GCA_016719565.1,JADJYU010000008.1.region001,JADJYU010000008,FALSE,66491,86746,RRE-containing,RiPPs,4953,4953,4953
GCA_016719565.1,JADJYU010000010.1.region001,JADJYU010000010,FALSE,7108,28878,terpene,Terpene,4954,4954,4954
