bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
NZ_RAWR01000120.region001,6639,GCF_003986945.1,NZ_RAWR01000120,2969,31822,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_RAWR01000122.region001,6430;7674,GCF_003986945.1,NZ_RAWR01000122,0,30821,NRPS,TRUE,NRPS
NZ_RAWR01000123.region001,7666,GCF_003986945.1,NZ_RAWR01000123,16138,30796,RRE-containing,TRUE,RiPPs
NZ_RAWR01000147.region001,6518,GCF_003986945.1,NZ_RAWR01000147,0,14880,lanthipeptide-class-ii,TRUE,RiPPs
NZ_RAWR01000160.region001,6643,GCF_003986945.1,NZ_RAWR01000160,0,13603,terpene,TRUE,Terpene
NZ_RAWR01000164.region001,6644,GCF_003986945.1,NZ_RAWR01000164,0,25155,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_RAWR01000166.region001,6133,GCF_003986945.1,NZ_RAWR01000166,0,24703,NRPS-like,TRUE,NRPS
NZ_RAWR01000175.region001,8511;7671;6646,GCF_003986945.1,NZ_RAWR01000175,0,23521,NRPS,TRUE,NRPS
NZ_RAWR01000201.region001,6647,GCF_003986945.1,NZ_RAWR01000201,0,19651,NRPS,TRUE,NRPS
NZ_RAWR01000206.region001,6108,GCF_003986945.1,NZ_RAWR01000206,0,18780,NRPS,TRUE,NRPS
NZ_RAWR01000231.region001,8830,GCF_003986945.1,NZ_RAWR01000231,0,16809,phenazine,TRUE,Others
NZ_RAWR01000232.region001,6650,GCF_003986945.1,NZ_RAWR01000232,4234,16751,thioamitides,TRUE,Others
NZ_RAWR01000235.region001,6651,GCF_003986945.1,NZ_RAWR01000235,0,16136,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_RAWR01000253.region001,6652,GCF_003986945.1,NZ_RAWR01000253,0,14202,NRPS,TRUE,NRPS
NZ_RAWR01000409.region001,6653,GCF_003986945.1,NZ_RAWR01000409,0,2755,RiPP-like,TRUE,RiPPs
NZ_SADD01000002.region001,6654;6985,GCF_004005565.1,NZ_SADD01000002,315073,368983,hglE-KS,FALSE,PKSother
NZ_SADD01000002.region002,5775,GCF_004005565.1,NZ_SADD01000002,451585,503600,T1PKS,FALSE,PKSI
NZ_SADD01000004.region001,5776,GCF_004005565.1,NZ_SADD01000004,10527,55399,NRPS-like,FALSE,NRPS
NZ_SADD01000012.region001,6986;5778;7947,GCF_004005565.1,NZ_SADD01000012,34566,78061,NRPS-like,FALSE,NRPS
NZ_SADD01000013.region001,6996,GCF_004005565.1,NZ_SADD01000013,34021,59568,lassopeptide,FALSE,RiPPs
NZ_SADD01000015.region001,6989,GCF_004005565.1,NZ_SADD01000015,41941,66598,terpene,FALSE,Terpene
NZ_SNXT01000001.region001,5163,GCF_004362595.1,NZ_SNXT01000001,544284,567760,terpene,FALSE,Terpene
NZ_SNXT01000001.region002,5164,GCF_004362595.1,NZ_SNXT01000001,633364,654465,terpene,FALSE,Terpene
NZ_SNXT01000002.region001,5166,GCF_004362595.1,NZ_SNXT01000002,533452,582779,T1PKS,FALSE,PKSI
NZ_SNXT01000008.region001,5165,GCF_004362595.1,NZ_SNXT01000008,45314,90174,NRPS-like,FALSE,NRPS
NZ_SNXT01000011.region001,6996,GCF_004362595.1,NZ_SNXT01000011,164927,186209,lassopeptide,TRUE,RiPPs
NZ_SRLU01000001.region001,4944;4547,GCF_006518195.1,NZ_SRLU01000001,14516,179854,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_SRLU01000002.region001,8958;8950,GCF_006518195.1,NZ_SRLU01000002,37659,79794,lanthipeptide-class-ii;ladderane,FALSE,Others
NZ_SRLU01000003.region001,8058,GCF_006518195.1,NZ_SRLU01000003,0,91073,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000006.region001,9052,GCF_006518195.1,NZ_SRLU01000006,27545,111659,transAT-PKS;NRPS;PKS-like,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000007.region001,6904,GCF_006518195.1,NZ_SRLU01000007,32855,108601,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000009.region001,8059;8084,GCF_006518195.1,NZ_SRLU01000009,14357,93201,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000012.region001,8052;8079,GCF_006518195.1,NZ_SRLU01000012,10228,51311,T3PKS,FALSE,PKSother
NZ_SRLU01000013.region001,8053,GCF_006518195.1,NZ_SRLU01000013,0,36545,T1PKS,TRUE,PKSI
NZ_SRLU01000016.region001,8055;4546,GCF_006518195.1,NZ_SRLU01000016,14119,35130,terpene,FALSE,Terpene
NZ_SRLU01000018.region001,8056;8660,GCF_006518195.1,NZ_SRLU01000018,34750,76082,RiPP-like;thiopeptide,TRUE,RiPPs
NZ_SRLU01000019.region001,8057;8078,GCF_006518195.1,NZ_SRLU01000019,0,74521,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000028.region001,8060,GCF_006518195.1,NZ_SRLU01000028,25550,67185,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000029.region001,4532,GCF_006518195.1,NZ_SRLU01000029,27078,37942,RiPP-like,FALSE,RiPPs
NZ_SRLU01000036.region001,8062,GCF_006518195.1,NZ_SRLU01000036,24826,48150,lanthipeptide-class-ii,FALSE,RiPPs
NZ_SRLU01000047.region001,8826;4538,GCF_006518195.1,NZ_SRLU01000047,0,53848,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000050.region001,8063,GCF_006518195.1,NZ_SRLU01000050,7043,52932,NRPS-like;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLU01000057.region001,8829,GCF_006518195.1,NZ_SRLU01000057,10799,48635,NRPS,TRUE,NRPS
NZ_SRLU01000059.region001,834,GCF_006518195.1,NZ_SRLU01000059,10791,48387,NRPS-like,TRUE,NRPS
NZ_SRLU01000066.region001,4471;3958;8089,GCF_006518195.1,NZ_SRLU01000066,20400,42668,terpene,FALSE,Terpene
NZ_SRLU01000102.region001,9086;4544,GCF_006518195.1,NZ_SRLU01000102,7417,29687,thioamitides,FALSE,Others
NZ_SRLU01000106.region001,6905;5045,GCF_006518195.1,NZ_SRLU01000106,13686,25375,RiPP-like,FALSE,RiPPs
NZ_SRLU01000117.region001,8829;8948,GCF_006518195.1,NZ_SRLU01000117,2220,29450,NRPS-like,TRUE,NRPS
NZ_SRLU01000278.region001,8697,GCF_006518195.1,NZ_SRLU01000278,0,4640,RRE-containing,TRUE,RiPPs
NZ_SRLV01000001.region001,3959;5246,GCF_006518205.1,NZ_SRLV01000001,142470,183682,ladderane;lanthipeptide-class-ii,FALSE,Others
NZ_SRLV01000004.region001,4472;4402,GCF_006518205.1,NZ_SRLV01000004,127,146815,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NZ_SRLV01000007.region001,8059;8084,GCF_006518205.1,NZ_SRLV01000007,23054,114577,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_SRLV01000008.region001,4543;6873,GCF_006518205.1,NZ_SRLV01000008,54964,134339,NRPS;RiPP-like,FALSE,Others
NZ_SRLV01000011.region001,8058,GCF_006518205.1,NZ_SRLV01000011,48181,149693,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_SRLV01000016.region001,9052,GCF_006518205.1,NZ_SRLV01000016,17922,103624,transAT-PKS;PKS-like;NRPS,FALSE,PKS-NRP_Hybrids
NZ_SRLV01000019.region001,8057;8078,GCF_006518205.1,NZ_SRLV01000019,34525,117350,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_SRLV01000020.region001,6904,GCF_006518205.1,NZ_SRLV01000020,37957,113685,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_SRLV01000021.region001,8053,GCF_006518205.1,NZ_SRLV01000021,76128,112846,T1PKS,TRUE,PKSI
NZ_SRLV01000023.region001,8829;8948,GCF_006518205.1,NZ_SRLV01000023,20997,86109,NRPS;NRPS-like,FALSE,NRPS
NZ_SRLV01000024.region001,8826;4538,GCF_006518205.1,NZ_SRLV01000024,45220,105520,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLV01000025.region001,8063,GCF_006518205.1,NZ_SRLV01000025,53462,104859,NRPS-like;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLV01000028.region001,3957;8660,GCF_006518205.1,NZ_SRLV01000028,29205,77322,RiPP-like;thiopeptide,FALSE,RiPPs
NZ_SRLV01000032.region001,5245;5053,GCF_006518205.1,NZ_SRLV01000032,15358,56441,T3PKS,FALSE,PKSother
NZ_SRLV01000036.region001,9086;4544,GCF_006518205.1,NZ_SRLV01000036,52797,75061,thioamitides,FALSE,Others
NZ_SRLV01000040.region001,4471;3958;8089,GCF_006518205.1,NZ_SRLV01000040,30684,52952,terpene,FALSE,Terpene
NZ_SRLV01000045.region001,8062,GCF_006518205.1,NZ_SRLV01000045,19461,42755,lanthipeptide-class-ii,FALSE,RiPPs
NZ_SRLV01000047.region001,8055;4546,GCF_006518205.1,NZ_SRLV01000047,10304,31315,terpene,FALSE,Terpene
NZ_SRLV01000049.region001,8060,GCF_006518205.1,NZ_SRLV01000049,0,42310,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLV01000050.region001,834,GCF_006518205.1,NZ_SRLV01000050,25707,65491,NRPS-like,TRUE,NRPS
NZ_SRLV01000053.region001,4532,GCF_006518205.1,NZ_SRLV01000053,49769,60633,RiPP-like,FALSE,RiPPs
NZ_SRLV01000065.region001,5247,GCF_006518205.1,NZ_SRLV01000065,8818,49477,NRPS;betalactone,TRUE,Others
NZ_SRLV01000115.region001,6905;5045,GCF_006518205.1,NZ_SRLV01000115,2625,14314,RiPP-like,FALSE,RiPPs
NZ_SRLV01000174.region001,8697,GCF_006518205.1,NZ_SRLV01000174,0,4611,RRE-containing,TRUE,RiPPs
NZ_SRLW01000002.region001,8638,GCF_006518215.1,NZ_SRLW01000002,37534,97185,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000003.region001,9242;4580,GCF_006518215.1,NZ_SRLW01000003,44316,90465,T1PKS,TRUE,PKSI
NZ_SRLW01000004.region001,6714,GCF_006518215.1,NZ_SRLW01000004,0,41801,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000011.region001,6715,GCF_006518215.1,NZ_SRLW01000011,21449,65641,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000012.region001,6716,GCF_006518215.1,NZ_SRLW01000012,0,50049,NRPS;RiPP-like,TRUE,Others
NZ_SRLW01000022.region001,6717,GCF_006518215.1,NZ_SRLW01000022,0,46260,NRPS,TRUE,NRPS
NZ_SRLW01000024.region001,6718,GCF_006518215.1,NZ_SRLW01000024,0,37835,NRPS-like,TRUE,NRPS
NZ_SRLW01000027.region001,2791,GCF_006518215.1,NZ_SRLW01000027,7381,28401,terpene,FALSE,Terpene
NZ_SRLW01000032.region001,8703;2795,GCF_006518215.1,NZ_SRLW01000032,0,49190,NRPS,TRUE,NRPS
NZ_SRLW01000048.region001,4591,GCF_006518215.1,NZ_SRLW01000048,0,42914,T1PKS;NRPS-like,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000066.region001,6722;4560,GCF_006518215.1,NZ_SRLW01000066,0,37429,resorcinol,TRUE,Others
NZ_SRLW01000068.region001,5301;8429,GCF_006518215.1,NZ_SRLW01000068,0,37574,NRPS;T1PKS;NRPS-like,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000075.region001,2805;4567,GCF_006518215.1,NZ_SRLW01000075,0,36983,arylpolyene,TRUE,Others
NZ_SRLW01000076.region001,6725,GCF_006518215.1,NZ_SRLW01000076,0,36122,NRPS,TRUE,NRPS
NZ_SRLW01000082.region001,6726;6565,GCF_006518215.1,NZ_SRLW01000082,11076,34976,NRPS,TRUE,NRPS
NZ_SRLW01000091.region001,8641,GCF_006518215.1,NZ_SRLW01000091,0,32297,NRPS-like,TRUE,NRPS
NZ_SRLW01000093.region001,4574;2801,GCF_006518215.1,NZ_SRLW01000093,0,17852,terpene,TRUE,Terpene
NZ_SRLW01000096.region001,6729,GCF_006518215.1,NZ_SRLW01000096,7313,31800,NRPS,TRUE,NRPS
NZ_SRLW01000124.region001,5337;8596;8627,GCF_006518215.1,NZ_SRLW01000124,0,27811,NRPS,TRUE,NRPS
NZ_SRLW01000130.region001,5332;4572,GCF_006518215.1,NZ_SRLW01000130,0,24445,NRPS,TRUE,NRPS
NZ_SRLW01000136.region001,9200,GCF_006518215.1,NZ_SRLW01000136,0,26366,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SRLW01000159.region001,6733;8632,GCF_006518215.1,NZ_SRLW01000159,0,22683,NRPS,TRUE,NRPS
NZ_SRLW01000160.region001,8444,GCF_006518215.1,NZ_SRLW01000160,0,22603,NRPS,TRUE,NRPS
NZ_SRLW01000179.region001,5303;4554,GCF_006518215.1,NZ_SRLW01000179,3893,20788,thioamitides,TRUE,Others
NZ_SRLW01000208.region001,4573,GCF_006518215.1,NZ_SRLW01000208,0,15178,terpene,TRUE,Terpene
NZ_SRLW01000213.region001,8410;8471,GCF_006518215.1,NZ_SRLW01000213,6867,17702,RiPP-like,TRUE,RiPPs
NZ_SRLW01000223.region001,6738;8934,GCF_006518215.1,NZ_SRLW01000223,0,16910,NRPS,TRUE,NRPS
NZ_SRLW01000238.region001,4587,GCF_006518215.1,NZ_SRLW01000238,745,15721,RRE-containing,TRUE,RiPPs
NZ_SRLW01000242.region001,2792;4553,GCF_006518215.1,NZ_SRLW01000242,0,15257,terpene,TRUE,Terpene
NZ_SRLW01000262.region001,2807,GCF_006518215.1,NZ_SRLW01000262,0,14079,NRPS-like,TRUE,NRPS
NZ_SRLW01000279.region001,6742;8604,GCF_006518215.1,NZ_SRLW01000279,1674,13109,thioamitides,TRUE,Others
NZ_SRLW01000315.region001,6743;4555,GCF_006518215.1,NZ_SRLW01000315,0,11563,T3PKS,TRUE,PKSother
NZ_SRLW01000317.region001,6744;6018,GCF_006518215.1,NZ_SRLW01000317,0,11463,NRPS-like,TRUE,NRPS
NZ_SRLW01000318.region001,6745,GCF_006518215.1,NZ_SRLW01000318,0,11399,T1PKS,TRUE,PKSI
NZ_SRLW01000347.region001,2808;4569,GCF_006518215.1,NZ_SRLW01000347,0,9699,RiPP-like,TRUE,RiPPs
NZ_SRLW01000357.region001,6747,GCF_006518215.1,NZ_SRLW01000357,0,8416,RiPP-like,TRUE,RiPPs
NZ_SRLW01000419.region001,6748,GCF_006518215.1,NZ_SRLW01000419,0,6828,NRPS,TRUE,NRPS
NZ_SRLW01000437.region001,9212,GCF_006518215.1,NZ_SRLW01000437,0,5975,RiPP-like,TRUE,RiPPs
NZ_SRLW01000473.region001,5340;4595,GCF_006518215.1,NZ_SRLW01000473,0,5125,terpene,TRUE,Terpene
NZ_SSMQ01000001.region001,6751,GCF_005144585.1,NZ_SSMQ01000001,0,19122,RRE-containing;RiPP-like,TRUE,RiPPs
NZ_SSMQ01000001.region002,6752,GCF_005144585.1,NZ_SSMQ01000001,194815,263524,T1PKS;terpene,FALSE,Others
NZ_SSMQ01000001.region003,6753,GCF_005144585.1,NZ_SSMQ01000001,291713,302523,RiPP-like,FALSE,RiPPs
NZ_SSMQ01000001.region004,6754;7030,GCF_005144585.1,NZ_SSMQ01000001,327988,370049,arylpolyene,FALSE,Others
NZ_SSMQ01000001.region005,6755,GCF_005144585.1,NZ_SSMQ01000001,397606,442403,NRPS-like,FALSE,NRPS
NZ_SSMQ01000002.region001,7027,GCF_005144585.1,NZ_SSMQ01000002,405478,426471,terpene,FALSE,Terpene
NZ_SSMQ01000005.region001,6786;1266,GCF_005144585.1,NZ_SSMQ01000005,56736,101104,NRPS,FALSE,NRPS
NZ_SSMQ01000005.region002,6758,GCF_005144585.1,NZ_SSMQ01000005,159966,183682,LAP,FALSE,RiPPs
NZ_SSMQ01000006.region001,6759;7019,GCF_005144585.1,NZ_SSMQ01000006,165023,187258,terpene,FALSE,Terpene
NZ_SSMQ01000007.region001,6760;7023,GCF_005144585.1,NZ_SSMQ01000007,205716,216592,RiPP-like,FALSE,RiPPs
NZ_SSMQ01000014.region001,6761,GCF_005144585.1,NZ_SSMQ01000014,14702,63417,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NZ_SSMQ01000019.region001,6762;4595,GCF_005144585.1,NZ_SSMQ01000019,21536,43885,terpene,FALSE,Terpene
NZ_SSMQ01000021.region001,6763;6796,GCF_005144585.1,NZ_SSMQ01000021,52584,93670,T3PKS;RiPP-like,FALSE,Others
NZ_SSMQ01000023.region001,7040;6782,GCF_005144585.1,NZ_SSMQ01000023,7113,27392,RRE-containing,FALSE,RiPPs
NZ_SSMQ01000029.region001,6765;4516,GCF_005144585.1,NZ_SSMQ01000029,9179,31227,thioamitides,FALSE,Others
NZ_SSMQ01000031.region001,7041;6783,GCF_005144585.1,NZ_SSMQ01000031,26879,71809,arylpolyene,FALSE,Others
NZ_SSMQ01000039.region001,7033;6767,GCF_005144585.1,NZ_SSMQ01000039,56369,76675,proteusin,FALSE,RiPPs
NZ_SSMQ01000041.region001,6768;4516,GCF_005144585.1,NZ_SSMQ01000041,55858,77849,thioamitides,FALSE,Others
NZ_SSMQ01000044.region001,7020,GCF_005144585.1,NZ_SSMQ01000044,86244,107123,cyanobactin,FALSE,RiPPs
NZ_SSMQ01000047.region001,6770,GCF_005144585.1,NZ_SSMQ01000047,1991,43038,T3PKS,FALSE,PKSother
NZ_SSMQ01000066.region001,6771,GCF_005144585.1,NZ_SSMQ01000066,0,48015,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SSMQ01000075.region001,6772,GCF_005144585.1,NZ_SSMQ01000075,0,34574,NRPS-like,TRUE,NRPS
NZ_SSMQ01000076.region001,6773,GCF_005144585.1,NZ_SSMQ01000076,14819,60266,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SSMQ01000080.region001,6774,GCF_005144585.1,NZ_SSMQ01000080,48729,57642,RiPP-like,TRUE,RiPPs
NZ_SSMQ01000081.region001,6775,GCF_005144585.1,NZ_SSMQ01000081,37696,56997,microviridin,TRUE,RiPPs
NZ_SSMQ01000085.region001,6776,GCF_005144585.1,NZ_SSMQ01000085,8053,30246,RRE-containing;RiPP-like,FALSE,RiPPs
NZ_SSMQ01000089.region001,6777,GCF_005144585.1,NZ_SSMQ01000089,0,46087,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_SSMQ01000094.region001,6778,GCF_005144585.1,NZ_SSMQ01000094,10991,21942,RiPP-like,FALSE,RiPPs
NZ_SSMQ01000142.region001,6779,GCF_005144585.1,NZ_SSMQ01000142,0,11969,phenazine,TRUE,Others
NZ_SSMQ01000155.region001,6780,GCF_005144585.1,NZ_SSMQ01000155,0,8624,terpene,TRUE,Terpene
NZ_SSMR01000001.region001,6781,GCF_005144635.1,NZ_SSMR01000001,75337,96582,terpene,FALSE,Terpene
NZ_SSMR01000001.region002,6782,GCF_005144635.1,NZ_SSMR01000001,262383,282668,RRE-containing,FALSE,RiPPs
NZ_SSMR01000001.region003,6783,GCF_005144635.1,NZ_SSMR01000001,304481,349336,ladderane;arylpolyene,FALSE,Others
NZ_SSMR01000001.region004,6784,GCF_005144635.1,NZ_SSMR01000001,1535610,1586167,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NZ_SSMR01000001.region005,6785,GCF_005144635.1,NZ_SSMR01000001,1854219,1874666,phenazine,FALSE,Others
NZ_SSMR01000002.region001,6786;1266,GCF_005144635.1,NZ_SSMR01000002,864440,908814,NRPS,FALSE,NRPS
NZ_SSMR01000003.region001,7027,GCF_005144635.1,NZ_SSMR01000003,829568,850600,terpene,FALSE,Terpene
NZ_SSMR01000004.region001,6788,GCF_005144635.1,NZ_SSMR01000004,40785,82902,NRPS-like,FALSE,NRPS
NZ_SSMR01000004.region002,6789,GCF_005144635.1,NZ_SSMR01000004,169839,190682,terpene,FALSE,Terpene
NZ_SSMR01000004.region003,6790;3612,GCF_005144635.1,NZ_SSMR01000004,241780,252521,RiPP-like,FALSE,RiPPs
NZ_SSMR01000004.region004,6791,GCF_005144635.1,NZ_SSMR01000004,632011,677320,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_SSMR01000006.region001,6792,GCF_005144635.1,NZ_SSMR01000006,79601,123474,NRPS-like,FALSE,NRPS
NZ_SSMR01000006.region002,6793,GCF_005144635.1,NZ_SSMR01000006,569096,591463,terpene,FALSE,Terpene
NZ_SSMR01000007.region001,6794,GCF_005144635.1,NZ_SSMR01000007,432703,473762,T3PKS,FALSE,PKSother
NZ_SSMR01000008.region001,6795,GCF_005144635.1,NZ_SSMR01000008,6763,27882,terpene,FALSE,Terpene
NZ_SSMR01000008.region002,6763;6796,GCF_005144635.1,NZ_SSMR01000008,177033,218113,T3PKS;RiPP-like,FALSE,Others
NZ_SSMR01000009.region001,6797,GCF_005144635.1,NZ_SSMR01000009,267102,288185,terpene,FALSE,Terpene
NZ_SSMR01000011.region001,6798,GCF_005144635.1,NZ_SSMR01000011,183111,227437,NRPS,FALSE,NRPS
NZ_SSMR01000011.region002,6799,GCF_005144635.1,NZ_SSMR01000011,311826,332969,RRE-containing,FALSE,RiPPs
NZ_SSMR01000012.region001,7020,GCF_005144635.1,NZ_SSMR01000012,331438,352329,cyanobactin,FALSE,RiPPs
NZ_SSMR01000014.region001,6801;6767,GCF_005144635.1,NZ_SSMR01000014,39176,59485,proteusin,FALSE,RiPPs
NZ_SSMR01000015.region001,6802,GCF_005144635.1,NZ_SSMR01000015,222091,243264,amglyccycl,FALSE,Saccharides
NZ_SSMR01000017.region001,6803,GCF_005144635.1,NZ_SSMR01000017,127112,189666,T1PKS,TRUE,PKSI
NZ_SSMR01000020.region001,6804,GCF_005144635.1,NZ_SSMR01000020,0,11135,terpene,TRUE,Terpene
NZ_SSMR01000020.region002,6805,GCF_005144635.1,NZ_SSMR01000020,51073,61883,RiPP-like,FALSE,RiPPs
NZ_SSMR01000020.region003,6806,GCF_005144635.1,NZ_SSMR01000020,118338,163072,NRPS-like,FALSE,NRPS
NZ_SSMR01000028.region001,6807,GCF_005144635.1,NZ_SSMR01000028,0,60523,T1PKS;transAT-PKS,TRUE,PKSother
NZ_VEWR01000012.region001,9203,GCF_006376655.1,NZ_VEWR01000012,0,61737,NRPS,TRUE,NRPS
NZ_VEWR01000025.region001,7678;9305,GCF_006376655.1,NZ_VEWR01000025,0,37766,NRPS,TRUE,NRPS
NZ_VEWR01000027.region001,6628;6560,GCF_006376655.1,NZ_VEWR01000027,0,46529,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000039.region001,6811;6523,GCF_006376655.1,NZ_VEWR01000039,8319,42143,NRPS,TRUE,NRPS
NZ_VEWR01000046.region001,6623;9084,GCF_006376655.1,NZ_VEWR01000046,0,38319,NRPS,TRUE,NRPS
NZ_VEWR01000049.region001,6506;9206,GCF_006376655.1,NZ_VEWR01000049,9838,38034,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000052.region001,9209,GCF_006376655.1,NZ_VEWR01000052,0,12547,terpene,TRUE,Terpene
NZ_VEWR01000057.region001,7669,GCF_006376655.1,NZ_VEWR01000057,0,35287,NRPS-like,TRUE,NRPS
NZ_VEWR01000061.region001,5863,GCF_006376655.1,NZ_VEWR01000061,19780,34618,phenazine,TRUE,Others
NZ_VEWR01000074.region001,7666,GCF_006376655.1,NZ_VEWR01000074,0,14632,RRE-containing,TRUE,RiPPs
NZ_VEWR01000084.region001,9210,GCF_006376655.1,NZ_VEWR01000084,0,30684,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000085.region001,9190,GCF_006376655.1,NZ_VEWR01000085,0,19929,terpene,TRUE,Terpene
NZ_VEWR01000089.region001,6236,GCF_006376655.1,NZ_VEWR01000089,14788,30087,lanthipeptide-class-i,TRUE,RiPPs
NZ_VEWR01000090.region001,9327;9192,GCF_006376655.1,NZ_VEWR01000090,0,29780,thiopeptide;thioamitides,TRUE,Others
NZ_VEWR01000097.region001,8443;6560,GCF_006376655.1,NZ_VEWR01000097,0,28737,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000106.region001,8511;7671;6646,GCF_006376655.1,NZ_VEWR01000106,0,27907,NRPS,TRUE,NRPS
NZ_VEWR01000110.region001,9191;8554;7660,GCF_006376655.1,NZ_VEWR01000110,0,27428,arylpolyene,TRUE,Others
NZ_VEWR01000111.region001,9119,GCF_006376655.1,NZ_VEWR01000111,0,18809,lanthipeptide-class-ii,TRUE,RiPPs
NZ_VEWR01000122.region001,8946,GCF_006376655.1,NZ_VEWR01000122,0,6105,RiPP-like,TRUE,RiPPs
NZ_VEWR01000126.region001,8573,GCF_006376655.1,NZ_VEWR01000126,0,25249,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000141.region001,8805,GCF_006376655.1,NZ_VEWR01000141,0,23691,NRPS,TRUE,NRPS
NZ_VEWR01000143.region001,7667;9189,GCF_006376655.1,NZ_VEWR01000143,0,23580,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000157.region001,8401;7650,GCF_006376655.1,NZ_VEWR01000157,0,21866,T3PKS,TRUE,PKSother
NZ_VEWR01000209.region001,9299;6015,GCF_006376655.1,NZ_VEWR01000209,0,16876,NRPS,TRUE,NRPS
NZ_VEWR01000230.region001,6636,GCF_006376655.1,NZ_VEWR01000230,3900,15547,RiPP-like,FALSE,RiPPs
NZ_VEWR01000248.region001,6833;6150,GCF_006376655.1,NZ_VEWR01000248,0,14816,NRPS,TRUE,NRPS
NZ_VEWR01000253.region001,6652,GCF_006376655.1,NZ_VEWR01000253,0,14591,NRPS,TRUE,NRPS
NZ_VEWR01000265.region001,6108,GCF_006376655.1,NZ_VEWR01000265,0,13779,NRPS,TRUE,NRPS
NZ_VEWR01000266.region001,6252,GCF_006376655.1,NZ_VEWR01000266,0,13689,RRE-containing,TRUE,RiPPs
NZ_VEWR01000267.region001,9205,GCF_006376655.1,NZ_VEWR01000267,2675,13548,RiPP-like,FALSE,RiPPs
NZ_VEWR01000272.region001,6525,GCF_006376655.1,NZ_VEWR01000272,0,13293,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
NZ_VEWR01000300.region001,8569,GCF_006376655.1,NZ_VEWR01000300,0,12496,NRPS,TRUE,NRPS
NZ_VEWR01000318.region001,8998,GCF_006376655.1,NZ_VEWR01000318,0,12057,T1PKS,TRUE,PKSI
NZ_VEWR01000323.region001,6508;6111,GCF_006376655.1,NZ_VEWR01000323,4335,11916,RiPP-like,TRUE,RiPPs
NZ_VEWR01000350.region001,5883;9058,GCF_006376655.1,NZ_VEWR01000350,0,10435,terpene,TRUE,Terpene
NZ_VEWR01000398.region001,6510,GCF_006376655.1,NZ_VEWR01000398,0,8505,RRE-containing;RiPP-like,TRUE,RiPPs
NZ_VEWR01000417.region001,5887,GCF_006376655.1,NZ_VEWR01000417,0,7866,T1PKS,TRUE,PKSI
NZ_VEWR01000503.region001,6845;9194;6565,GCF_006376655.1,NZ_VEWR01000503,0,5140,NRPS-like,TRUE,NRPS
NZ_VEWR01000517.region001,6254,GCF_006376655.1,NZ_VEWR01000517,0,4741,lanthipeptide-class-ii,TRUE,RiPPs
NZ_VEWR01000552.region001,9195,GCF_006376655.1,NZ_VEWR01000552,0,3851,terpene,TRUE,Terpene
NZ_VHLA01000001.region001,4471;3958;8089,GCF_006547325.1,NZ_VHLA01000001,21263,43531,terpene,FALSE,Terpene
